Size (sq. ft.),Bedrooms,Bathrooms,Age of House (Years),Distance to City Center (Miles),Price
2100.2326840291494,1,4,27,0.674991443,2366289.4312610775
4989.757958,3,4,36,6.350290511448116,4252546.087057605
1759.6265097858225,1,4,22,6.668190079841697,2101122.3714003945
1828.1740714067864,1,4,42,8.343592031,2001888.1131913108
4694.957924474553,3,1,22,12.575153723338827,3450648.8058748175
708.4353803998198,1,2,34,10.323687933346056,1042416.8496373061
3665.431546642066,2,2,40,0.47270807561324485,2987934.529913086
3791.4361192378637,4,4,38,8.291030609868894,3904570.365525872
4280.065740605757,2,1,31,12.427029220013734,2901165.2040069215
4887.532966809292,4,1,1,10.146012026116633,4000519.1609866307
4892.648444289271,2,3,46,17.45403109720815,3431916.518
887.2177332924412,4,3,43,8.032053846293607,2232640.7078246656
4216.093020112771,1,1,47,0.3499177285555389,2730721.0735895927
3443.763708092478,3,3,15,5.7694804993345254,3396165.1621638658
3448.3053912416012,3,2,15,2.799885276682865,3257827.9081914607
1164.7396771046572,5,1,50,5.079583437,2295451.0879224217
3460.8235323608747,4,3,2,7.305551558933812,3738973.6531060785
4922.923354645491,5,1,27,13.56544748119099,4119825.645803243
4612.0017059735665,5,3,28,6.550982906433777,4499654.112962425
2532.1749075413422,4,1,19,17.69377258377094,2581884.92
775.7710825,3,4,35,6.061401396853682,2156330.431396651
2194.091356000901,4,2,32,2.8249749016160686,2845219.098072447
4236.117371042443,1,3,21,3.4604218076713673,3208523.1674721115
3686.5960464467307,5,4,7,18.698139291251035,4099008.1555026625
2621.112084613408,5,1,46,9.150807978845293,2962212.8008341156
842.4467546988568,4,4,23,8.122208754443752,2508452.120364871
2478.3368024225315,5,2,36,1.4711275338606715,3294418.7686383696
2663.7097347586873,3,3,19,14.693089268760177,2807666.0001084576
4685.644344734198,5,3,11,13.923585262956326,4474023.385
3420.7788557615017,4,1,19,7.577236933751679,3228517.607310035
1971.2728332804552,3,2,19,13.866094638709207,2277987.441970361
2911.400363583174,3,4,3,7.412290034216286,3357127.2992115784
890.6433544175043,5,1,29,1.555844625745462,2333877.7027981607
4879.300236858842,4,3,30,14.788177608424741,4158559.484365243
2184.2635684951942,5,4,21,19.30750573821635,3265654.5875875875
2702.616361617798,1,1,14,13.000981510664248,1885961.4686999314
2163.2494866424595,1,4,37,5.601578580765675,2249266.0898102336
3603.051612511281,3,4,36,5.471413680751576,3576770.4507449265
3513.821496650209,5,1,27,18.58665417008933,3314850.5830276357
3747.418166328197,1,4,10,6.135477117215967,3165672.458924097
1779.8302102924517,2,4,13,15.38702544431808,2281847.514364182
1988.9413171218903,1,2,10,12.894008147849858,1751263.4137082652
1151.105416823315,5,2,8,11.892776043985844,2562370.1056362577
3484.2438761228955,5,3,23,3.70339014,4017727.0533677354
775.1073602768712,1,2,9,0.7847798135000394,1391531.0019727522
3229.802276,5,1,37,9.824674913,3298080.5579874283
4426.661893347189,5,4,42,19.76435628427072,4272716.739092497
4519.661452474387,2,3,40,3.9956220942450607,3544591.202
2575.7661456278315,3,2,36,10.783753883338559,2556880.9132514624
2620.9362281375247,5,4,41,13.45248796342656,3501091.272904549
938.6644052352764,4,1,31,9.725186558795523,1884501.389546045
3551.366111949357,3,4,19,10.18798275128416,3541596.3190533128
4213.54145,3,1,13,13.25842733504452,3241275.0962236873
1676.4822402607374,4,4,37,16.316619390398944,2691581.650426707
2453.7238791868044,1,3,3,6.732423508300361,2341886.387531712
4290.893082,2,3,23,17.995577109192542,3235207.9168040617
4459.330057714067,5,2,31,9.749527370372224,4144347.3995539066
1669.991913162594,1,2,9,13.271361696275857,1589241.640760097
3022.5107919820025,4,4,42,2.2196213182405287,3621535.887730508
1446.969862797639,2,4,15,9.900337798918535,2215151.093524766
1048.2665622140487,2,2,38,0.4205182785310842,1690395.8336407198
4608.9302061246135,2,2,31,7.881392302916786,3356510.1751082884
4210.233019,4,4,17,1.1842355913220384,4361104.715588517
3944.153567933965,1,4,24,17.94991866934601,2957751.329
814.5718027778179,5,4,6,13.48882190537341,2772182.381385758
4312.406687925133,2,3,46,15.858339488972312,3173709.472287438
2527.3939339836884,2,1,50,9.406821740941403,1990233.4502773334
2106.5385425017826,1,1,17,17.05276499507078,1491886.889453793
3004.4959885116564,2,2,46,17.47350773737204,2287450.7576127048
1001.9542679836457,2,3,17,7.200682973,1836636.3926390153
3929.244817150555,4,4,2,7.5994126770193615,4167307.0731392074
3162.7143383085017,3,4,0,10.213990102879263,3441750.2852009833
1420.9964262419371,1,2,32,0.9406455513382209,1596358.2201985214
1428.2216789838005,1,2,6,19.915789109592872,1350467.975
1410.6940669197666,1,3,9,7.247706556,1780065.8204348574
850.8105052285096,4,1,43,9.469781935798848,1785682.5320025953
3186.313177235413,4,1,7,15.119665854879559,3020436.189624433
4297.531981389436,5,4,31,6.020518668414893,4538028.535430738
676.9921415445099,4,2,22,4.1124653287317905,2110919.682301936
815.6204378736036,1,3,16,2.6362574075367697,1539757.9888903839
3120.1892174225613,5,4,13,10.607544450717407,3947616.638
4205.781015698631,3,1,16,0.20941592130483433,3483375.107527536
2037.6511185019879,2,1,24,14.219461750976203,1779109.242335787
2138.3033547539776,2,3,20,9.281651059335163,2348191.574294603
3223.924588985814,5,4,5,10.683274230395785,4037969.7279893085
1806.5367121462468,3,3,19,5.337772512957717,2566185.8239182867
717.0768107418102,2,4,48,3.647235794272393,1810266.6075897745
3835.0054796470226,5,1,19,14.029794457823444,3606579.769
3352.8596169423936,4,2,25,4.284443319164644,3430413.8601922216
3155.326396,1,2,31,15.623710572507783,2174861.9045766117
3863.410167564022,3,1,7,4.153083138283653,3278316.3391206553
3571.015685272965,2,2,44,12.292393750789499,2684332.886
1505.880747984613,1,2,47,12.913054074875749,1324352.210599109
2150.916606550745,5,4,43,10.162347261327858,3321884.2761531333
1154.884623,2,3,28,19.936136228951856,1603392.505218255
1171.3708590386766,1,4,16,7.579275923929974,1818772.829145056
3575.2612839687727,4,3,17,17.67809078859435,3513741.744316817
4377.840470722992,3,3,39,3.4676410275323817,3789240.332915166
4836.023368989012,5,2,17,6.810496361830743,4461474.675362209
3364.7273172175555,2,3,10,2.9928057058530393,3137180.462596034
1410.0458227882107,4,3,44,12.112127974877263,2407453.2700008773
1064.861519975295,3,1,11,12.801320272832703,1686077.272635311
4176.544274761734,3,3,14,9.124729291808945,3700450.4696490057
3146.528495983997,4,1,25,14.431204888074951,2924313.068334817
3320.4540924603675,2,4,2,17.366283844709052,3067574.2874403205
4038.4331905207205,3,2,2,15.553530271207821,3362818.9079405214
3694.4198020227873,5,3,37,4.909080902798769,4028701.2010597354
4271.616312566825,1,1,34,6.475945174847825,2700962.1708907736
847.3411840234653,5,4,8,7.667503425509833,2894993.4416058534
3889.090801684621,3,4,42,4.154948564686798,3716119.3476528926
4343.752132,1,4,39,7.2886011077712265,3295776.962057503
1858.9941868165831,4,1,3,4.837108969520272,2582427.832122204
3417.9680055703125,1,1,19,19.914984323627497,2080357.2344169237
1982.3130808826772,1,2,14,15.686681773729285,1672095.8230710702
4815.072692522797,1,3,28,17.214339693221017,3187922.470501296
747.0637187162165,3,4,4,18.45072324732815,2049190.3125158625
3151.088512865002,2,2,38,13.333519732806653,2483546.7798806853
1332.6156070178663,3,1,39,3.6019336950124354,1863942.0477130017
3733.768902779498,2,2,6,15.194668782563296,2897663.9938428006
1373.917247042113,4,4,7,0.4106681858809868,3008418.177907754
1635.6863523527734,4,4,31,2.3532857402921117,2980450.379474862
2775.2315686013358,4,2,35,0.6887307204386055,3163514.0879962137
4625.273779986263,4,4,32,2.7953578139944577,4461402.651817559
1531.5432374510717,4,1,36,15.064884368858776,2049146.8494526776
1234.6560929196555,5,4,31,17.72106331378965,2772579.698288352
3939.498060157735,3,3,42,5.648921581190385,3511443.5165593773
2802.7259422692964,2,3,35,2.470631212043348,2741623.264998099
4611.854494479794,4,4,33,5.531897804262571,4394962.209258962
1245.104051503306,5,2,48,12.977563673615792,2387673.6703836545
3442.082729301373,5,4,24,7.069040501564201,4124333.4727237197
1624.6682430679862,5,3,43,19.226805880244505,2677470.9220334208
1289.745886067213,3,1,31,2.7064780490847724,1900416.3001562282
3607.0894266919904,4,3,1,19.80781622350883,3567061.3069801363
3212.2123275984263,5,4,8,0.34778865981141893,4223823.308707302
3921.2408167942576,5,4,37,9.088690018006728,4258519.526141312
1961.6353363632024,4,2,28,5.111054286294121,2703269.500560036
2571.075288081636,3,4,37,11.369080835587784,2937828.9454333796
2384.0753758538413,5,4,17,2.021361556423334,3731283.3749027713
4929.993641452663,2,1,21,17.52887521506768,3174092.2345292955
1885.8954096533066,1,1,34,2.816875368184811,1581283.1155672746
1897.1958487257743,1,1,14,11.789047715545081,1507489.8881563027
2160.0121188458725,1,2,6,0.7636025747854087,2099406.9260315457
3084.213957677415,3,2,12,6.288742733094153,3021005.042281142
1710.220074760479,5,3,41,3.079485755307223,3053193.2403784124
4627.275737668805,1,2,35,19.55914825032617,2812127.8219321966
1769.0164854115594,1,1,15,0.33922521584513815,1667396.6564931942
4541.589218864857,4,2,40,7.112667276207922,3893214.182012588
1055.2902800449724,5,4,20,6.125243938991381,2969813.1793469763
3488.875891,5,2,27,13.181734472476887,3610476.173934015
4590.736281128272,4,4,9,1.2219215382661972,4590602.627903129
1342.497529,5,3,18,16.231293656377513,2721295.8094528723
4860.638624436722,2,4,16,9.383823554,3927315.7592333658
2592.6867858282512,3,1,0,9.110174158149773,2578812.827855448
4761.146477140508,4,3,12,4.613118619603169,4392983.784282507
3578.008191972207,1,3,35,9.851930669,2681638.400703765
1926.9822274436267,5,3,46,7.341479761173604,3051334.4366026586
1428.5311096352682,2,1,41,4.978215081,1574374.1712935485
1936.4342033904372,2,4,19,3.456472075,2568760.578307795
1009.276601,3,3,40,14.593877800682876,1877433.6624685447
1233.019051910651,2,1,39,2.926655169531793,1527649.3406690068
1060.505937524517,5,3,5,3.4428417232036543,2901069.052402503
2460.951592462854,5,3,22,11.583719810539513,3353474.3181249546
4100.5448555333805,2,1,41,4.598942395712524,2917966.497956757
1222.0876385518968,5,2,23,9.241591491193065,2575884.9075564044
1173.409905958278,5,3,48,11.103055320848283,2589316.7646664907
3431.0873778762552,1,2,4,5.561152163938437,2648993.5637636767
1467.6051206594916,4,3,31,6.936729592303065,2604740.8865880016
1029.4841676795631,5,2,45,4.283115858341673,2468752.6847772654
1334.1337441045416,5,4,16,9.262447334329627,3066490.843469996
4664.418141857815,3,2,10,19.848758195814323,3549906.8251169384
4214.473512,4,2,26,7.317966827278842,3795550.3376663607
2157.884074362414,4,2,3,13.10127454694643,2766589.464346596
3485.6113762405284,4,2,22,12.754299575284696,3342392.614718888
2964.0129641393673,2,4,22,15.750988473697907,2821659.630700043
3579.3467593232813,1,1,48,14.267176901283598,2129002.7597402856
3603.753070836141,1,2,33,0.334416706,2694861.1194015252
3366.429666263969,3,1,20,6.253420141,2922819.348419841
1770.8460215641578,4,3,21,17.417646209770616,2596743.004690984
771.6282513563998,4,1,0,10.837049349684781,1933746.0567888215
2604.4938407564787,5,2,31,2.1740593151542735,3368438.652179471
4520.285092639097,2,1,27,5.595124064715168,3177912.9831295623
3105.787937481734,2,4,17,5.739383694322376,3117779.212958737
4262.520583488395,3,4,6,17.476229352382685,3816408.622800861
4963.1471090294035,1,2,37,11.11268529430469,3138992.7667329255
1319.9112982084155,4,1,5,12.205640054823451,2155515.766112056
3643.8216122247222,3,3,13,7.404587342940826,3473491.977357862
3566.8917242801085,2,4,29,1.3001766420855363,3377115.247402661
4911.8039683764255,2,2,43,1.597440831635893,3573626.085659812
4936.643229392322,2,4,45,8.465612578,3838682.2812326294
3621.3858915861697,4,2,13,3.6321281803509526,3637723.3002903834
1671.9050847216547,4,1,43,2.1748249347344695,2342128.9617704554
4113.645687774636,4,1,40,5.318646542140468,3515122.831148826
1070.9281905285677,5,1,8,14.866722575953464,2262802.561849532
4035.0769383551665,1,1,30,1.5530642575028752,2701150.102131843
4604.862946236664,2,1,1,9.019695593833134,3281710.479345987
2284.466936981115,2,2,17,16.53913447532417,2091123.6970883918
3374.795297925554,5,4,4,5.431703821296523,4223436.490641164
2492.628021226036,2,3,25,6.1072968830852075,2563840.991055631
2526.1662419477652,2,4,22,17.695724844219658,2563841.542193807
1965.6319120757282,4,1,11,13.035071247248815,2431787.4491972052
3953.3703299814283,4,4,13,15.974470693162889,3956868.6692317734
4719.176882332623,1,4,12,5.8551639092223295,3647158.0810861825
4739.303780631629,2,2,34,19.935912531766256,3165606.557784807
1369.0376534497088,3,3,46,2.903837761208549,2261114.9896050007
4448.872058488891,2,3,14,19.242548043325275,3334257.9864822575
3844.6983422793373,2,1,34,18.05177247111856,2555986.639821615
1712.4845630372727,1,2,18,11.082703517193659,1609261.1292790803
896.0522968546641,3,2,14,11.74739995114723,1807751.0675087047
1779.1879742912631,2,2,50,15.523452781697861,1693797.8496159916
4613.716241838712,3,2,7,6.204963913222003,3812431.7607592335
3385.986169541398,4,2,22,10.596648662884864,3335733.0296173193
3772.640507950636,4,3,12,18.05727829521714,3629847.6061752927
1731.4703448800217,3,3,22,1.4581558409737356,2591244.9737248537
3765.3078845292093,2,4,30,18.120020520208666,3134926.4499647487
723.7346276228645,3,3,29,14.602680991856023,1789486.6120786292
2251.4139214012607,3,2,41,15.419912095895402,2276981.6368870395
3357.7147335862574,4,4,1,1.3878902503719437,4010772.479890007
1242.824888381809,3,3,10,3.836357711209044,2359358.208071041
4221.215727566513,5,4,24,18.512709806714923,4285026.585753276
1634.137714772442,5,3,28,2.568623824615353,3090369.2989982315
3470.0368964011636,4,1,21,12.660538826008885,3141480.5897847214
2382.8674273314505,2,3,18,15.675581738881505,2352594.9969924125
3222.5918201016475,2,4,8,4.702512287641131,3241918.5824023187
1072.7824315671958,4,1,40,14.005925204567067,1820945.629796574
674.4163196550722,2,2,37,1.404972614575297,1488781.6256403476
4602.083480473325,1,4,28,10.025491220548592,3425204.833930008
1786.3720385756044,5,2,9,6.755219043218859,2977754.5565277427
4206.578812,1,2,21,12.95026614543804,2803957.0013125665
4997.141322077681,1,4,23,17.791196436814808,3492419.650406862
1530.297535195209,1,2,7,2.5972692706540994,1742876.3002888397
1766.7512612067646,4,4,46,9.061122284197333,2836826.103023753
3516.5830655925292,1,4,5,8.521556749419911,3027533.315912184
4847.973992242733,3,3,6,6.543525244039036,4127789.409344903
4629.583132039274,2,1,19,9.655318633463919,3191358.111454676
2812.6522882885733,4,2,16,17.62649670919443,2938469.1280647153
4098.485243117589,3,2,35,19.47587248,3149398.0900243036
1197.2817536395646,3,1,7,0.15657345893862099,2025182.3257453272
4900.728010497654,5,1,12,14.80672770795121,4158902.3691941206
4843.154229758341,5,1,23,12.340115886229114,4124447.7152589057
1320.4074146683522,3,1,45,19.890791729008267,1502060.790858328
1917.4617491336692,5,1,49,1.889634778184525,2740611.097107461
1040.6819890297745,2,3,30,16.24579140139629,1610098.0845912786
1795.5574351519906,2,4,22,18.68517077116045,2178748.2202571034
4190.2054734269095,5,1,16,18.25110107526406,3714753.6333124912
2264.5886715271417,1,3,49,11.255396813934523,1926859.3175891978
988.9466554457368,3,1,45,6.618367285832679,1601778.900110532
2105.792309,2,1,23,12.834086356914588,1845887.3454796155
4918.0866706616325,5,2,42,6.190832704942352,4389899.599336286
3370.6078191404927,5,2,9,8.304158260077953,3738893.6624730043
2431.108164187094,2,2,30,8.969927197358004,2250828.4562507044
1332.769459387988,2,2,44,6.1088085106504755,1688881.4775853017
4939.177908048257,1,4,19,6.902364558406088,3701214.5809603245
4211.735640757766,5,4,15,0.24553106744697278,4690630.117
1838.5001307840453,5,2,13,6.011869388856794,2998685.5957192043
908.3022611732337,4,2,2,9.498876945784167,2218846.5097752507
849.1524524612554,1,1,29,3.5428466673254775,1073392.2109884354
1129.6638578243487,2,1,17,16.131133079374727,1321882.1854289973
3155.381767903455,2,2,5,10.798976740358649,2701384.2672488717
4686.559053304167,3,2,19,15.898225296771704,3594987.9388209665
2785.6710832263316,2,2,34,2.649258304190687,2534523.2936336696
4308.960122807268,5,1,18,16.428174029396562,3800589.499
2561.9011273831543,2,2,25,19.169432251004118,2137234.836775812
3717.767601378431,5,2,34,7.113834322128243,3811280.0323509686
3820.2400440606034,5,4,11,5.750652848904671,4404779.883156525
1365.440306,1,4,7,12.971947702459175,1852954.1170424789
2189.3506594935716,2,1,36,12.754690799793856,1824254.431855226
3404.1294887673052,1,4,48,2.3381139741938712,2879975.3830040926
911.0650760112112,5,1,9,18.542499815545625,2104355.4597990103
2190.776826157009,2,3,20,9.633217492,2367396.9813451003
2953.117651637247,2,2,48,15.311886652342839,2294994.010876084
4983.3877693964105,1,1,40,7.250421756053032,3011358.367681462
2687.947675538739,1,4,44,5.3045791749199305,2482555.1723752883
4190.649731303024,5,3,41,2.3143107321074643,4308711.569
2501.096054293118,5,4,28,5.562922423782917,3663962.4967752183
4104.11918,2,1,30,19.869279795973295,2669346.911948212
3219.825127128477,2,3,39,13.193407659277943,2715717.328482997
4501.019942610553,4,4,6,16.07536836784713,4263675.522052651
2408.1472303404835,4,3,33,19.174331658214328,2820259.9001102727
3258.939447214507,3,2,33,1.6719279007387546,3095704.0836967956
3372.0821947228405,5,2,29,3.3774190721263726,3738165.6340232105
2436.4849439220825,3,3,3,18.566517270686266,2696585.044651633
1234.9729922249187,3,4,40,11.334618265032958,2255467.0489161178
1011.6613904142764,1,4,29,12.733499187576292,1570833.6295599295
673.3548226383856,1,4,24,8.609922219,1509151.8850337248
4443.550762678944,4,2,13,16.30713182231166,3795305.662997556
1640.489613850256,3,1,23,10.39315988188467,1962054.527391752
1530.6296968397794,4,1,42,16.539976220554667,1989188.2421131136
3838.5557618746884,5,3,30,19.844513411222927,3837060.530817203
2008.0708975845237,2,4,38,12.969863006968268,2319311.106757214
2826.596646612081,1,3,27,10.62339031831048,2330503.435044148
1315.0486873088078,5,1,24,7.366641299878009,2454864.435761161
4822.881174432665,5,1,18,3.9744592053250867,4306624.321214148
4346.958160075845,1,4,3,13.167489972355868,3359802.1986951223
4400.674341046014,1,3,33,1.346480115,3273080.4863317017
2389.804493716823,3,4,31,19.130122948151374,2721972.7059997013
3954.3893403115603,4,1,24,12.986348589534153,3362140.616469415
1233.0550837150327,5,1,21,19.19131918803213,2192374.076201191
637.9236114038332,3,4,27,5.518262754889253,2138269.468708449
687.8809033433238,3,3,50,18.935664697622677,1579900.0758235257
3181.047644580066,5,2,17,12.281290329523232,3524570.933803886
2603.7375830909396,5,4,6,16.22425292643718,3612056.6511210436
2879.2675351974867,2,1,10,3.6605737240159617,2481095.2112227418
632.8378178357653,4,2,41,10.052196392010666,1875047.8991819867
2459.821126492673,5,4,10,11.422311285114112,3616137.255648372
3759.4999092837875,1,2,8,7.917803053922752,2746066.811667756
2547.8522886567175,2,4,34,5.139331430839789,2765812.434
3821.764507773778,4,1,36,18.105017355845675,3133454.8248742926
1625.283443346073,1,4,22,1.792671743941205,2131461.2048985297
4177.824819719592,1,2,32,3.1643431129249358,2930298.465705615
3189.0974579951903,4,3,0,6.478159609322842,3629658.454915456
1527.3576374915874,2,1,19,18.40342302979148,1465283.2762542814
1641.570093756865,1,1,4,11.32778636898867,1438902.2376029764
3363.334044105963,3,2,28,7.526156467436021,3055816.810808579
4251.734210134751,4,4,25,8.113296482826929,4203274.093515154
2428.7622409282826,4,4,50,16.771774090064707,2993618.5567671647
1736.5218881614057,5,4,37,0.6329135343231821,3335275.591498557
4414.851070406642,2,1,2,0.32564725886435364,3355585.5081303515
3544.780483703674,3,1,20,1.0170854530852869,3116721.450894449
2571.5761440455367,3,2,12,9.437179512,2701717.3998804702
2746.760859228928,5,4,30,11.66686295270268,3654716.0886647278
1498.7284589201442,1,4,16,12.526929329108476,1883498.561
3357.9315722853135,1,2,34,14.64962877557233,2280646.1287355274
2178.467046,3,1,22,3.875503353402268,2366396.374230627
4980.838777367137,2,1,2,5.319465055446986,3538703.005678946
2712.8074671523063,1,3,44,4.945789617430862,2302160.8593318537
2737.896667234298,4,3,1,3.068524752402134,3467250.7566734236
3089.747864606956,5,4,2,4.963471970433164,4100277.4109991323
4633.726413722486,2,1,19,12.311687629865112,3140302.372368258
4123.599639382901,1,4,47,7.391590714953226,3143640.923496703
2584.9723071105022,3,1,43,15.381457494918754,2234529.9217611933
3762.276770280302,5,3,8,10.774734106927035,4090316.6211059275
3179.436194635351,1,2,47,4.319579425624055,2332999.426909512
2766.415014285495,3,1,3,9.400901811608438,2644862.3890148965
1446.1894002511424,1,3,24,11.908039171514627,1629606.834799596
2641.319559,5,3,49,17.337279931433468,3193587.099076408
1681.6017828993283,4,1,0,16.69098024131334,2271654.204727715
4625.305459347281,4,4,38,8.586948726774681,4315586.673242465
2075.7899793839265,3,1,11,12.988748800041224,2187792.9317954564
4789.961663946838,4,3,39,6.026315115347577,4244127.447770785
2945.443276416729,5,1,39,12.696765858050307,3088459.2391516757
3378.7952661751056,3,2,23,18.264569656082575,2873779.158070219
2988.9379557530424,1,4,8,12.52840111630593,2668573.874
1169.274714653484,2,1,45,6.145059565,1401409.0841391508
2253.6133636349405,1,3,19,12.915270125072722,2038174.197420333
1036.2428940215452,5,3,4,18.06481794957508,2601498.006123588
3340.9977944068796,3,4,19,2.8272339223660614,3583627.1368604363
2566.246458881931,1,1,20,9.700693666118747,1853782.274222908
4023.133874912122,3,3,1,6.4889139037219215,3741461.5774859404
1570.0701163972274,4,4,20,4.905202332478493,2951603.9296533614
1324.0906570890736,2,2,41,7.984558628352938,1662027.0740817953
2387.8618162405783,5,4,23,7.939964115024754,3584804.543924112
4676.975686160877,1,1,8,4.287616638175211,3077408.4284212515
3725.8559860546115,2,1,38,8.132140057371313,2674958.109984197
2443.2639490888423,5,3,29,12.71126322362017,3287079.628176335
2875.9975469189667,5,2,17,0.6120661075546202,3605430.3694127086
970.5372491792327,4,1,43,19.78558173169488,1639229.9080600361
4932.133944054897,3,3,42,5.989292065786773,4000954.0488160304
3532.1921406576434,3,4,9,12.510542753652034,3535558.133360098
1855.7779012390588,2,4,44,5.742624008811845,2357709.389
3177.556934547075,4,1,40,7.931363964628388,2994824.1060852874
1081.7224107035736,5,2,47,11.02982576846379,2349937.608086828
4849.681342753368,4,3,20,12.275864802465305,4243996.293431696
1369.0539466868101,4,1,21,15.432113195449752,2035557.6275387271
3451.333399442942,2,3,16,15.854507916296054,2893249.4594998676
1679.999635171294,3,4,4,10.422193264540155,2676228.8703991617
3757.2700836535573,4,3,5,1.6069425098487453,3986169.1097341212
4018.0140158572367,4,4,9,11.199892821802292,4104682.07
3563.0468072103035,4,2,42,9.603847652979843,3344119.3686498725
3303.797625122847,1,2,1,4.386193484579035,2623847.8609741605
4526.864013388851,4,4,6,0.30224115259680423,4592060.101746806
945.9575283549353,4,1,45,6.387722886196304,1884897.224557859
2056.0249694328586,5,4,3,5.263817609153725,3572409.050637672
1692.4649103757222,1,3,36,9.709913345170897,1736707.1063887605
4947.261433087855,4,3,18,15.255871228094927,4243186.210086347
2313.3150305342433,4,3,27,8.836896221,3009592.5089600617
3823.4958766577543,2,1,19,19.036211558701414,2600696.625259166
3612.790721,2,2,29,4.5041350304028365,2935985.578034471
1533.157444900462,1,2,41,4.496945627206235,1536312.7280104235
1651.5897929308258,5,3,37,12.128546300491402,2862896.888559902
1837.65208,1,1,1,17.935625616336893,1419786.4455942544
2408.9600243412688,1,3,2,13.46996558878744,2189753.6184992027
1631.030288862318,2,2,46,13.50619676815239,1680064.1271724284
686.4665240861303,2,4,41,16.145090891392016,1580004.362319542
4469.3294499516605,5,3,48,13.406722900418087,4191203.1850717855
4848.683258,4,3,38,15.21101927424036,4094794.161657455
2102.909702938899,5,3,24,17.335936486032693,3049409.0398531132
2089.4302694720805,4,2,1,0.2574230803438506,2999239.5912334807
631.2039762072324,3,1,38,17.723895916843794,1235796.9878710574
3593.1030286536457,2,4,14,4.3837611169937665,3403549.210091265
4231.935541293967,3,4,2,18.25089898798612,3805622.7089915783
1245.076521584014,3,4,4,5.397047576,2559270.2273744885
1302.5319372154634,2,3,39,9.159254892812974,1837753.7888557895
4076.366299874326,3,2,35,18.68427906,3154170.486858987
3311.6792927582364,1,4,49,2.283961572927729,2829833.3330248813
797.3864535619549,4,3,50,14.931134255069159,2014743.4597839117
3339.2067580340395,5,1,39,7.909727910151479,3381081.7389183077
1959.2379805125706,2,3,37,0.5796048668899427,2347699.8110228037
2222.3906840717223,1,4,36,18.78874803359329,2020093.2994683126
3986.818240506273,5,4,26,2.4447943604675184,4479186.151148103
4168.114847759487,5,1,4,15.505421240191138,3818621.9171802383
2361.569158095255,5,2,16,7.746975921524318,3210517.978721459
4767.472918427961,3,1,37,16.230600273386372,3338797.3718505707
2388.435958989118,3,1,44,15.030716569218798,2138276.566
3996.078555012484,3,4,40,12.701048988089822,3608691.2158487625
2729.059964,3,4,11,18.790528089258697,2998392.3383605136
4549.142237,1,2,41,2.0685772668521425,3092872.4911158597
4594.149472060786,3,4,30,15.991724657401926,3891913.160986672
984.6339546,2,1,32,13.448627103801865,1228017.3533446644
4720.5706577649935,5,1,42,6.362942776514208,4087699.391
4232.3533026898285,1,2,28,10.96484660856201,2821552.637277992
4081.7671429757343,3,4,37,12.928090830881327,3661994.672974558
1484.0098946162987,5,4,2,14.751801556108395,3101641.8342902986
4142.524518520526,1,1,37,3.822488439199818,2674485.408580584
4340.5840326141615,5,1,40,2.132059067705901,3992323.753
1872.2614715982643,1,4,39,2.130912235540528,2163185.409192639
4789.944344794225,4,3,29,5.947986372,4295685.363055796
819.3846441563227,1,1,46,3.168045765642971,981004.3248696192
1259.6007142874146,3,1,21,10.759267302207057,1774287.9292038835
2965.357007426663,5,1,37,8.797095841,3186409.5049995575
3133.486872938163,5,2,31,17.872024615313943,3318975.862
3438.660366523975,5,4,42,14.376309437302906,3886476.9126202473
674.6641689880524,2,4,9,4.195662934745651,1973091.7439034304
4825.6138083373735,2,4,31,1.0099675063548395,4002280.4721459076
796.1876080302336,3,1,42,14.212201689665095,1368522.6883261323
1229.4725919829705,4,4,3,16.93196831246681,2625769.847846466
661.6638771146507,2,4,28,14.049773051035048,1674509.3956409416
3094.1771064940167,1,4,44,12.911507889943666,2533531.3135524527
4701.974289252278,3,2,7,5.061369862622374,3879432.6654780093
3530.1675307540427,4,2,19,9.942609674384915,3435904.4899936407
4219.692861,1,1,46,14.526737775526348,2453984.593
658.4372952177523,5,4,6,3.9481579776029365,2884928.406161135
2984.8673133107945,2,1,0,9.583216521168149,2465442.2443363518
2622.077101024296,1,1,24,2.428862589382104,2007134.2168288233
2795.4589545714894,4,1,25,10.661307803482797,2824176.239320406
917.7380155,3,1,8,11.513392253335835,1653274.0807750141
3611.5155887049527,1,1,22,10.754174046365396,2345347.231529486
2814.1698253779914,3,1,39,9.442345914580764,2487910.912501698
3966.6549393895616,5,2,1,11.790333754374737,4007193.712711604
2735.2787898715474,4,3,25,19.93631047027164,3008586.1036346583
1257.2791993963012,4,2,13,12.488474979551185,2278543.0182114444
3452.3305979424167,2,1,43,15.076097673901122,2374316.2635975033
1358.4999932627313,4,3,30,3.9232059341717265,2615458.7960522487
4438.536078761185,1,3,25,10.64746576346559,3145991.6422155984
3297.7114519046627,1,4,48,0.24935721671067082,2868541.4997224356
1291.6970876505986,1,1,18,0.726009261,1406001.2767101442
4834.287453,5,1,37,6.517360080594922,4166469.442951074
2880.808038675411,4,2,4,9.385349506468954,3197369.9473126438
920.7531882,4,3,5,11.555173068720508,2368946.050847548
3358.064779426296,1,3,34,17.77128690722642,2418279.5696729366
1714.075190856365,2,1,15,15.457951648117273,1637551.4805701543
4136.251188260131,2,4,30,6.069541492049009,3561407.682393403
4198.417123691239,4,1,17,14.895335103660042,3480974.777876736
